Id,Hazard,T1_V1,T1_V2,T1_V3,T1_V4,T1_V5,T1_V6,T1_V7,T1_V8,T1_V9,T1_V10,T1_V11,T1_V12,T1_V13,T1_V14,T1_V15,T1_V16,T1_V17,T2_V1,T2_V2,T2_V3,T2_V4,T2_V5,T2_V6,T2_V7,T2_V8,T2_V9,T2_V10,T2_V11,T2_V12,T2_V13,T2_V14,T2_V15
92504,2,2,17,5,C,K,N,B,B,E,12,H,B,15,1,H,K,N,59,15,Y,14,A,2,34,1,25,5,Y,N,E,4,9
25352,16,9,22,2,W,I,N,B,B,F,7,H,B,10,2,A,R,N,44,11,N,13,A,2,40,1,16,3,Y,N,E,2,2
67718,2,6,16,3,B,A,Y,B,B,D,2,B,B,20,2,A,B,N,87,11,N,12,A,1,37,1,16,1,Y,N,E,1,5
10515,1,2,17,4,C,K,Y,B,B,E,8,J,B,15,1,A,P,N,48,19,N,19,A,1,34,1,22,5,Y,N,E,2,3
32637,1,16,5,4,N,A,Y,B,B,D,12,L,B,20,3,A,B,Y,65,8,Y,7,A,2,37,1,13,4,Y,Y,E,2,3
26864,1,19,7,5,N,C,N,B,B,D,7,B,B,20,1,A,B,N,28,11,N,4,A,2,40,1,14,5,Y,N,C,4,4
43939,2,6,14,3,N,A,N,B,B,D,3,B,B,5,1,A,B,Y,79,9,Y,8,A,1,37,1,4,6,Y,Y,E,1,4
51736,9,9,21,5,N,K,N,B,B,E,8,H,B,10,2,A,R,N,45,17,N,10,A,2,37,1,14,2,N,N,A,5,5
27402,2,15,8,1,B,C,Y,B,B,D,8,B,B,20,3,A,D,N,16,13,N,9,A,1,31,1,3,4,Y,N,E,1,1
53765,4,6,19,4,B,K,N,B,B,E,3,H,B,15,1,A,M,Y,83,7,N,13,C,1,25,1,19,5,Y,Y,E,1,1
68762,7,7,13,4,B,A,Y,B,B,D,3,L,B,15,1,A,B,N,70,9,N,12,A,2,31,1,5,1,Y,N,C,4,3
22849,2,14,21,4,E,C,Y,D,B,D,8,B,B,15,1,A,I,N,71,12,N,15,A,1,37,1,16,4,Y,N,E,1,3
74040,1,9,20,4,N,H,Y,B,B,D,12,B,B,15,1,A,I,N,31,17,N,15,E,1,40,1,8,1,N,N,C,1,11
22012,8,10,24,2,N,C,Y,B,B,D,8,L,A,15,1,A,I,N,81,26,N,11,A,3,34,1,14,4,Y,N,E,3,5
42614,1,9,19,4,N,K,Y,B,B,E,3,J,B,20,3,A,Q,N,95,16,Y,21,A,1,40,1,13,5,Y,N,D,1,12
31893,1,19,8,6,W,A,Y,B,B,D,12,B,B,15,1,A,B,Y,72,10,Y,7,C,2,34,1,6,2,Y,Y,E,4,3
63391,3,5,10,7,N,K,Y,B,B,E,7,H,B,10,3,A,R,N,71,7,Y,12,A,2,40,1,17,2,N,N,A,2,6
12513,1,13,16,1,B,A,N,B,B,D,8,B,B,20,3,A,B,N,32,9,Y,6,B,2,40,1,17,6,N,N,A,2,1
64150,1,15,16,1,N,H,N,B,D,E,8,N,B,20,1,A,R,N,23,10,N,3,B,2,40,1,7,4,Y,N,E,2,1
96840,10,4,17,4,B,H,Y,B,B,F,8,H,B,15,1,A,K,N,64,9,N,6,B,2,28,1,1,5,Y,N,C,2,1
99642,1,12,17,2,C,C,N,B,B,D,7,B,B,10,1,A,I,Y,70,11,N,3,A,2,31,1,13,7,Y,Y,C,2,2
51900,1,9,18,3,B,C,N,B,B,D,8,B,B,20,3,A,I,N,6,10,Y,12,A,2,40,1,18,7,Y,N,E,2,4
29492,10,2,23,3,N,C,N,B,B,D,2,L,B,10,1,A,I,N,63,20,N,5,B,2,34,1,5,6,Y,N,E,2,1
2903,4,5,12,2,S,K,Y,B,B,E,8,H,B,10,1,A,R,Y,75,8,N,12,C,2,40,1,1,7,Y,Y,E,4,1
5719,2,11,16,2,W,I,N,B,B,F,12,H,D,10,1,A,K,Y,82,10,Y,15,A,6,22,2,12,1,Y,Y,E,7,1
56621,2,4,8,6,N,K,N,B,B,E,3,H,B,15,1,A,R,N,61,7,Y,18,A,2,34,1,1,7,Y,N,C,2,3
63961,4,19,4,1,N,H,Y,B,B,E,8,J,B,20,1,A,J,N,20,10,N,3,B,1,28,1,18,6,N,N,A,1,1
68568,3,6,20,2,B,I,Y,B,B,E,8,H,B,5,3,A,P,N,55,13,Y,3,A,2,40,1,24,6,Y,N,E,2,1
15525,4,16,18,2,N,B,N,B,B,D,7,B,B,10,3,C,I,Y,92,10,Y,9,A,2,31,1,16,3,Y,Y,E,2,2
46758,1,10,20,5,C,K,Y,B,D,E,12,J,B,15,1,A,R,Y,80,4,Y,20,A,7,31,3,25,7,N,Y,E,7,11
11957,1,9,11,7,N,H,N,B,B,D,3,B,B,20,1,A,I,N,89,13,Y,10,A,2,31,1,7,2,Y,N,E,3,8
23919,1,9,6,4,B,H,N,B,B,G,12,H,B,10,1,A,L,N,56,17,Y,8,B,1,34,1,1,4,N,N,A,1,1
97550,1,6,1,1,B,A,Y,B,B,B,3,B,B,15,3,A,I,N,42,9,N,11,C,2,37,1,10,7,Y,N,E,2,1
58820,1,19,2,1,N,B,N,B,B,D,8,B,B,10,3,A,B,N,51,8,N,20,A,2,37,1,7,4,Y,N,E,2,2
23059,4,10,18,6,N,H,N,B,B,E,3,J,B,20,1,A,K,N,54,18,N,4,B,1,40,1,1,1,Y,N,E,1,1
56788,1,14,15,1,N,B,N,B,B,D,3,B,B,10,1,A,B,N,78,11,N,13,C,1,40,1,19,4,Y,N,E,1,1
76912,4,1,4,5,N,A,N,B,B,D,3,L,B,10,1,C,H,N,51,19,Y,6,B,2,25,1,23,3,Y,N,E,4,1
39845,16,5,19,9,C,A,N,B,B,B,8,L,B,15,1,C,I,N,66,12,Y,14,A,1,31,1,15,4,Y,N,E,2,4
73541,64,19,13,4,W,H,Y,C,C,E,7,H,C,15,1,A,N,N,57,9,Y,11,E,2,40,1,13,3,Y,N,C,2,10
34665,5,7,5,4,B,J,N,B,B,E,3,J,B,10,2,A,J,Y,83,8,N,7,A,1,40,1,14,6,Y,Y,E,1,3
82595,2,5,15,4,N,A,N,B,B,D,8,B,B,20,1,C,E,N,82,12,N,9,A,2,31,1,18,6,Y,N,D,2,1
2412,1,7,6,4,B,A,Y,B,B,D,12,B,B,10,1,A,C,N,91,11,Y,17,A,2,37,1,1,2,Y,N,D,2,5
17864,1,18,12,6,G,K,N,B,C,E,3,J,B,20,1,A,M,N,82,11,N,11,A,2,28,1,12,5,Y,N,E,2,8
35306,1,16,7,1,B,K,N,B,B,G,12,J,B,10,2,A,R,Y,75,9,Y,11,A,2,31,1,6,1,Y,Y,E,2,5
71314,7,6,17,2,B,A,N,B,B,D,12,B,B,15,1,A,B,N,84,7,N,12,A,3,28,1,8,2,Y,N,E,3,6
64755,1,11,12,3,G,K,Y,D,B,E,3,I,B,20,1,A,K,N,94,16,N,21,A,2,34,1,14,7,Y,N,E,2,5
9358,1,1,14,1,C,K,N,D,B,E,3,H,B,20,1,A,M,N,43,15,N,5,A,1,37,1,22,7,Y,N,D,2,2
19740,2,16,18,1,E,B,Y,B,B,D,8,B,B,15,3,A,E,N,54,11,Y,7,A,1,40,1,15,1,Y,N,C,1,2
78445,4,2,7,5,N,A,N,B,B,D,12,L,B,5,1,A,B,N,48,10,Y,10,B,2,31,1,20,4,N,N,A,4,1
70821,2,6,15,1,B,A,Y,B,B,D,2,B,B,20,1,A,B,N,80,11,N,19,A,1,40,1,18,7,Y,N,E,1,1
53393,8,7,9,2,B,A,N,B,B,D,12,B,B,10,1,A,G,N,46,8,N,5,A,2,25,1,8,4,N,N,A,4,3
16153,2,5,1,1,S,H,N,B,B,E,3,H,B,5,3,A,P,N,40,8,N,5,B,2,28,1,17,7,Y,N,E,2,1
72201,2,4,17,2,N,A,Y,B,B,D,7,B,C,20,2,A,B,N,19,6,N,12,A,2,31,1,20,7,Y,N,E,2,2
97659,1,3,8,6,N,K,Y,B,B,E,12,H,B,5,1,A,K,N,34,6,N,7,A,2,40,1,17,3,Y,N,E,4,5
72655,1,1,10,1,C,A,Y,B,B,D,7,B,B,10,3,A,B,N,26,17,N,10,A,2,37,1,21,7,N,N,E,5,6
82907,8,16,6,1,B,H,N,B,B,E,3,H,B,15,1,C,R,N,18,9,Y,9,B,3,34,1,4,3,N,N,C,3,1
30183,2,9,16,5,N,H,N,B,B,D,8,B,B,15,1,A,B,Y,80,10,Y,12,A,2,37,1,1,4,N,N,A,5,5
81431,3,13,22,4,N,C,Y,B,B,D,8,B,B,10,1,A,D,N,55,11,Y,11,A,4,37,1,17,3,Y,N,C,5,8
100222,1,2,5,1,S,A,Y,B,B,D,8,B,B,5,2,N,B,N,48,14,N,10,A,3,40,1,23,4,Y,N,E,1,2
24082,1,2,19,3,N,A,N,B,D,D,8,B,B,20,2,A,I,N,55,13,Y,4,D,1,34,1,24,4,Y,N,E,2,1
54279,1,10,6,4,N,K,N,B,D,E,8,H,B,20,1,A,K,N,34,11,N,13,A,3,40,1,18,2,Y,N,E,3,1
99533,1,3,11,7,N,C,Y,B,B,D,3,L,B,20,1,A,I,N,75,13,Y,9,A,2,31,1,1,5,Y,N,C,2,3
38194,4,5,8,5,C,A,N,B,B,D,8,B,B,10,1,A,B,N,44,8,Y,8,A,3,28,1,18,4,Y,N,E,5,1
25255,1,11,19,1,N,K,N,B,B,E,8,H,B,20,1,A,R,N,49,17,N,4,A,2,28,1,3,5,Y,N,E,2,2
84370,7,9,8,1,N,H,N,D,B,D,12,B,B,5,1,A,B,N,85,14,Y,4,B,2,37,1,17,6,N,N,A,2,1
89939,4,14,18,5,N,K,N,B,B,F,8,H,B,15,1,A,K,N,63,6,N,11,A,3,31,1,17,1,N,N,C,4,4
14910,4,4,3,2,N,K,Y,B,B,E,12,H,B,20,3,A,K,N,61,11,N,6,A,2,31,1,1,6,Y,N,E,2,1
21668,12,16,15,6,B,H,Y,B,B,E,12,H,B,10,3,A,R,N,52,13,N,12,B,1,25,1,8,6,Y,N,E,1,1
78188,8,13,15,3,B,C,Y,B,B,D,7,B,A,10,1,A,I,N,24,12,Y,15,E,2,40,1,1,7,N,N,E,2,5
94290,8,8,23,1,W,I,Y,B,B,E,12,H,B,5,1,A,J,N,67,19,N,10,A,3,34,1,3,6,N,N,D,3,3
20712,5,10,11,7,N,K,N,D,B,E,7,H,C,5,1,A,K,Y,88,10,Y,14,C,4,34,2,23,3,Y,Y,E,4,1
75469,3,9,7,5,G,H,Y,B,B,E,7,H,B,15,1,A,M,N,17,14,Y,11,B,2,40,1,6,5,N,N,A,2,1
2555,1,5,12,2,C,H,Y,A,B,E,12,J,B,15,2,N,N,N,66,9,Y,5,B,2,31,1,3,6,Y,N,E,4,1
10816,1,15,17,1,N,H,Y,B,B,D,3,B,B,15,1,A,A,N,54,12,N,17,A,2,31,1,6,5,Y,N,C,2,10
38908,1,7,22,3,N,K,N,B,B,E,2,H,B,15,1,A,R,N,76,11,Y,18,A,2,31,1,8,7,N,N,A,2,1
34978,5,19,21,2,E,H,N,B,B,B,8,L,B,15,1,A,I,N,100,33,N,16,A,2,34,1,18,1,N,N,A,2,11
79284,1,14,8,4,N,H,Y,B,B,D,8,B,B,10,1,A,I,N,64,10,Y,13,A,4,37,1,12,4,N,N,A,6,4
430,1,18,3,2,W,A,Y,B,A,D,7,B,B,20,1,A,I,N,63,6,Y,3,B,1,40,1,5,6,N,N,B,1,1
27750,1,15,17,2,C,C,N,B,B,D,12,B,B,15,1,A,B,Y,94,9,N,11,A,2,37,1,22,2,Y,Y,E,2,1
57592,2,5,15,1,S,A,N,B,B,D,8,A,B,5,3,A,B,N,22,9,N,3,B,2,34,1,12,2,N,N,A,2,1
7681,8,9,19,2,W,H,Y,B,B,F,3,J,B,15,1,A,K,N,54,17,N,18,D,1,40,1,10,3,Y,N,E,1,10
2642,4,5,6,4,N,A,N,B,B,D,7,B,B,20,2,A,B,N,92,6,N,10,A,2,40,1,17,1,Y,N,E,2,5
88785,8,5,14,4,B,A,N,B,B,D,8,B,B,10,1,A,I,Y,86,7,Y,20,C,2,40,1,18,1,Y,Y,E,2,1
57682,8,11,17,3,N,H,Y,B,B,D,7,L,B,15,1,A,I,N,69,12,Y,12,A,2,37,1,8,1,Y,N,E,3,4
84256,7,10,19,4,N,K,Y,B,B,E,8,H,B,5,1,A,R,Y,32,10,N,12,A,2,37,1,15,7,Y,Y,E,2,5
71338,4,7,4,3,N,H,Y,B,B,E,2,J,C,10,1,A,P,Y,99,8,N,13,B,2,34,1,3,2,Y,Y,E,2,1
11638,7,19,16,2,N,K,N,B,D,E,3,H,B,10,1,A,R,Y,62,13,Y,13,A,1,40,1,1,4,Y,Y,E,1,8
47107,1,1,15,1,C,K,Y,B,B,E,3,H,B,10,3,A,J,N,42,12,Y,16,A,2,40,1,22,3,Y,N,C,2,1
31252,8,7,19,3,N,K,N,B,B,E,12,H,B,15,1,C,J,N,33,8,Y,8,A,2,37,1,21,1,Y,N,C,4,7
26220,10,10,6,4,N,C,N,D,C,D,12,L,B,20,1,A,D,N,13,12,Y,3,B,1,25,1,11,4,N,N,A,1,1
92736,6,5,16,4,S,A,Y,B,B,D,8,B,B,15,1,A,E,N,65,7,N,22,A,2,34,1,20,4,Y,N,E,2,9
54059,1,2,12,5,C,A,N,A,B,D,8,B,B,10,2,N,C,N,56,16,N,13,A,2,40,1,24,4,Y,N,E,2,1
50095,1,7,14,2,B,I,Y,B,B,E,12,J,B,10,1,A,K,N,39,9,N,10,A,1,40,1,14,7,Y,N,E,2,6
2311,10,1,17,4,C,A,N,B,B,D,3,B,B,10,1,A,B,N,24,10,Y,11,A,1,40,1,21,6,N,N,E,4,1
35559,5,1,13,5,C,K,N,B,B,E,12,H,B,10,2,N,K,N,33,18,N,6,A,1,31,1,21,3,N,N,E,6,3
58420,1,10,15,3,N,K,Y,B,B,E,8,H,B,20,1,A,K,N,22,13,Y,5,C,2,37,1,17,3,Y,N,E,3,1
1697,3,3,18,9,W,H,N,B,B,D,7,L,B,20,1,N,E,N,63,12,N,14,C,1,37,1,13,7,Y,N,D,1,1
41921,1,13,8,5,N,H,Y,B,B,E,7,H,B,10,1,A,L,N,54,10,N,4,B,2,25,1,18,6,N,N,A,2,1
83464,7,6,20,3,H,A,N,B,B,D,3,B,B,15,1,A,E,N,97,6,N,16,A,2,40,1,22,4,Y,N,E,2,11
86055,5,4,14,2,N,H,N,B,B,E,3,J,B,10,1,A,K,Y,99,11,N,12,B,2,37,1,1,4,Y,Y,E,2,1
24680,1,14,12,1,N,K,Y,B,B,E,8,N,B,10,3,A,K,N,82,9,N,9,A,2,37,1,12,3,Y,N,C,3,6
92442,2,15,20,2,N,K,Y,B,B,E,7,H,B,15,1,A,K,Y,84,18,Y,13,A,1,40,1,7,5,Y,Y,D,1,10
14950,2,5,12,4,B,A,Y,B,B,D,8,B,B,20,2,A,B,N,63,8,Y,13,A,3,22,1,19,6,Y,N,E,7,3
33436,1,2,17,2,C,A,Y,B,B,B,12,B,C,10,2,A,B,N,59,14,N,20,A,2,37,1,25,5,Y,N,E,2,3
62904,8,13,21,4,W,H,N,B,B,E,7,H,B,15,1,A,P,N,55,27,N,3,B,2,25,1,11,6,Y,N,E,2,1
84191,1,12,22,1,B,K,N,B,B,E,7,H,B,10,1,H,R,N,62,29,N,4,C,2,31,1,19,7,Y,N,D,2,1
11393,4,12,20,3,E,A,N,B,B,D,8,L,B,20,1,D,I,Y,90,19,N,13,A,5,25,2,6,3,Y,Y,E,5,5
71290,1,4,17,1,S,I,Y,B,B,E,3,H,B,10,1,A,K,N,76,9,N,19,A,2,37,1,25,4,Y,N,E,1,1
63842,5,11,1,1,N,K,Y,B,B,E,12,H,B,15,1,A,R,Y,89,19,N,13,C,2,31,1,4,6,Y,Y,E,2,1
89918,1,3,6,4,N,K,N,B,A,E,8,J,B,20,1,A,K,N,1,8,N,9,A,2,34,1,4,7,N,N,A,5,3
89922,4,2,9,6,C,A,N,B,B,B,7,B,B,10,3,N,B,N,53,10,N,11,A,1,37,1,2,4,Y,N,E,1,3
14403,1,3,15,5,N,H,Y,B,B,D,12,L,B,20,1,A,B,N,91,11,N,11,A,2,37,1,17,6,Y,N,D,3,7
27784,2,1,19,4,C,K,N,B,B,E,8,M,B,15,1,A,O,N,43,17,Y,12,A,6,22,1,22,7,Y,N,C,2,1
11006,9,17,13,5,B,I,N,B,B,E,12,J,B,15,1,C,R,N,13,10,Y,6,A,2,40,1,1,4,Y,N,C,5,4
11166,7,12,18,5,N,K,N,B,B,F,3,H,B,20,1,A,R,Y,89,9,N,11,C,1,34,1,1,2,Y,Y,E,1,1
42692,1,15,21,6,B,C,N,B,B,D,8,B,B,20,1,A,I,N,74,19,N,9,A,1,40,1,17,6,N,N,A,1,3
69481,2,2,10,7,N,B,Y,D,B,D,8,B,B,10,1,A,B,Y,70,8,N,12,C,2,40,1,8,7,Y,Y,E,2,6
33296,8,4,5,3,B,K,Y,B,B,E,3,H,B,20,3,A,R,N,68,9,N,11,A,2,34,1,4,3,N,N,A,5,1
81700,4,10,3,2,N,K,N,B,B,E,2,H,B,15,1,A,R,N,22,10,N,10,A,2,40,1,18,6,Y,N,E,2,2
66979,7,5,20,3,E,K,Y,B,B,E,12,J,B,15,1,A,R,N,58,14,N,5,A,2,25,1,4,7,Y,N,E,2,1
44939,1,6,1,1,B,K,N,B,B,E,7,H,B,10,3,A,L,N,98,6,N,3,A,1,40,1,21,5,Y,N,E,1,1
77957,11,6,19,2,N,K,N,B,B,E,7,J,B,15,3,A,J,N,92,13,N,20,A,1,40,1,19,3,Y,N,D,1,12
50830,5,5,7,2,N,K,Y,B,B,E,8,J,B,10,1,A,R,N,97,13,N,17,A,1,28,1,14,4,N,N,A,1,6
24778,5,10,8,6,E,K,N,B,B,E,8,M,B,20,1,A,P,Y,72,19,N,9,A,4,40,3,3,3,Y,Y,E,4,2
18745,4,5,11,7,C,A,N,B,B,D,2,L,B,20,1,A,I,N,28,6,Y,4,A,2,31,1,21,7,Y,N,E,3,1
11780,8,11,11,3,N,K,Y,B,B,E,3,J,B,5,1,A,R,Y,79,18,Y,13,C,2,25,1,19,5,Y,Y,D,4,1
80091,1,10,18,7,N,C,N,B,B,D,12,L,B,20,1,A,I,Y,76,17,Y,18,C,2,40,1,21,7,N,Y,E,5,1
67562,1,8,1,1,N,H,Y,B,B,E,7,H,C,20,1,A,R,N,14,16,Y,5,B,1,22,1,16,6,N,N,B,7,1
94932,1,5,17,4,C,A,N,B,B,D,2,B,B,20,1,H,I,N,57,3,N,3,B,2,37,1,5,3,Y,N,C,2,1
86058,1,16,4,3,B,A,N,B,B,D,2,B,B,10,1,A,B,N,44,7,N,5,B,2,40,1,10,3,Y,N,E,2,1
74131,1,7,1,1,B,A,N,B,B,D,12,L,B,10,4,A,I,N,54,8,N,8,A,4,25,1,1,4,Y,N,E,7,2
92041,1,8,17,2,W,I,N,B,B,E,8,H,B,20,1,A,N,N,71,13,N,13,A,2,31,1,11,6,Y,N,D,2,8
54400,1,17,6,4,N,A,N,B,B,D,8,B,B,15,1,A,I,N,39,7,Y,9,B,1,37,1,2,3,N,N,A,1,1
64774,1,15,8,5,B,H,N,B,B,D,12,B,B,15,1,A,B,N,28,17,N,6,A,1,31,1,20,7,N,N,A,1,2
20620,1,12,18,4,N,C,N,B,B,D,3,L,B,10,1,A,I,N,44,13,Y,11,B,2,25,1,13,6,Y,N,E,2,1
78918,7,5,18,3,B,A,Y,B,B,D,7,B,B,10,1,A,I,Y,67,8,Y,4,A,7,34,1,15,6,Y,Y,D,7,1
29340,1,13,19,9,N,H,N,B,B,F,12,H,B,5,4,W,M,N,53,15,N,15,E,1,40,1,3,6,N,N,B,4,6
56592,1,10,20,2,W,H,N,B,B,E,8,J,B,10,3,A,N,N,8,12,N,8,B,2,37,1,4,1,Y,N,C,2,1
93334,4,5,13,1,B,I,N,B,B,E,3,H,B,10,1,A,N,N,47,8,Y,8,A,2,22,1,14,3,Y,N,E,2,3
26045,5,1,18,1,C,A,Y,B,B,D,3,B,D,15,1,A,B,N,40,18,N,19,A,2,25,1,21,5,Y,N,D,3,1
94248,2,4,15,2,N,A,Y,B,B,B,3,B,B,10,1,A,H,Y,100,10,N,13,A,2,31,1,9,3,Y,Y,E,2,10
82063,2,10,18,3,N,B,N,B,B,D,7,B,B,20,1,A,D,N,49,12,N,4,B,2,25,1,13,5,Y,N,E,2,1
50900,4,14,1,1,N,K,N,B,B,E,8,H,B,10,1,A,M,Y,51,10,N,13,C,3,37,1,13,7,Y,Y,E,4,1
30500,4,8,18,3,B,I,N,B,B,E,8,H,B,15,1,A,K,N,89,15,N,14,A,3,37,1,13,3,N,N,E,3,11
94905,13,3,10,7,W,H,N,B,C,E,12,H,B,20,1,C,K,N,44,9,Y,17,B,2,37,1,1,3,Y,N,D,2,1
63536,4,5,15,3,B,I,Y,B,B,E,12,H,B,15,1,A,K,Y,79,7,N,12,A,2,22,1,9,1,Y,Y,E,2,1
6580,1,14,23,2,N,K,Y,B,B,E,8,H,B,15,1,A,K,N,4,18,N,8,A,2,31,1,1,1,Y,N,E,5,6
78582,3,6,15,3,B,C,Y,B,B,D,8,B,B,15,1,A,I,N,89,10,N,20,A,2,40,1,5,5,N,N,C,2,11
86945,13,19,6,4,N,H,N,B,B,F,8,J,B,10,1,A,R,N,26,17,Y,4,B,1,28,1,4,4,N,N,A,1,1
29247,14,18,17,7,B,K,Y,B,C,E,3,H,B,20,1,A,K,N,97,8,Y,22,A,1,31,1,18,5,N,N,A,1,12
87689,2,17,10,4,N,A,Y,B,B,D,3,B,B,10,1,A,D,N,60,7,N,13,A,2,34,1,17,3,Y,N,E,2,7
5077,5,8,12,2,N,K,Y,B,B,E,3,H,B,10,1,C,R,N,93,13,Y,13,A,3,40,1,2,3,Y,N,C,3,9
56124,3,2,20,4,C,H,N,B,B,E,12,H,B,10,4,A,J,N,54,17,Y,12,D,1,40,1,24,2,Y,N,E,2,1
74595,6,7,9,4,E,K,Y,B,B,E,3,H,B,15,3,A,M,N,70,9,N,14,A,1,34,1,14,5,Y,N,C,1,6
12347,13,4,19,1,B,H,N,B,D,E,8,N,B,15,3,A,R,N,73,10,N,3,B,1,34,1,1,6,N,N,C,1,1
7491,4,19,9,2,N,A,Y,B,B,D,12,B,B,10,1,A,B,N,50,8,N,3,B,2,40,1,22,4,N,N,A,2,1
26224,1,19,17,1,N,A,N,B,B,D,12,B,B,10,1,A,I,N,44,9,N,4,B,2,34,1,6,3,Y,N,C,5,1
22969,11,14,20,6,N,K,Y,B,B,E,3,H,B,10,1,A,R,N,34,12,N,14,A,2,28,1,4,6,Y,N,E,2,10
47813,10,15,22,3,N,H,Y,B,B,E,12,H,B,10,1,A,J,N,5,17,Y,3,B,1,25,1,11,1,N,N,A,1,1
92755,4,12,12,6,B,K,N,B,B,E,12,J,B,5,2,D,M,Y,47,13,N,10,C,2,34,1,8,7,Y,Y,E,2,1
62726,1,12,22,2,E,K,Y,B,B,E,8,H,B,10,3,H,J,N,55,17,Y,12,A,2,31,1,20,1,N,N,D,2,9
82540,1,14,21,3,W,H,Y,B,B,D,12,L,B,5,1,A,D,N,90,17,Y,14,A,4,40,2,7,3,N,N,C,4,9
65254,1,19,18,1,B,A,N,B,B,D,2,B,B,15,3,A,E,N,75,13,Y,11,A,2,40,1,4,7,Y,N,E,3,5
46603,5,15,17,2,N,C,N,B,B,D,8,B,B,10,1,A,A,N,19,14,Y,6,A,2,28,1,17,3,N,N,A,5,3
203,2,3,18,1,N,B,Y,B,B,D,2,L,B,10,1,A,I,Y,62,10,N,14,C,2,31,1,16,4,Y,Y,E,2,1
98287,7,16,9,6,B,I,Y,B,B,E,3,H,B,10,1,A,R,N,49,7,N,10,A,3,40,1,19,3,Y,N,C,4,7
50352,2,11,19,5,N,H,N,B,C,E,12,M,B,10,1,A,R,N,28,16,N,3,B,2,37,1,15,3,N,N,A,2,1
27347,24,14,19,5,N,A,Y,B,B,D,3,B,C,10,2,A,I,N,41,14,N,9,A,1,34,1,8,5,Y,N,E,1,1
38279,4,13,15,2,N,K,N,B,B,E,2,H,B,15,1,A,L,Y,88,16,Y,17,A,3,40,1,9,6,Y,Y,E,3,5
42946,2,9,17,2,B,H,N,B,B,E,12,I,B,20,1,A,R,N,84,12,N,8,B,2,40,1,13,6,Y,N,C,4,1
20674,2,15,4,2,N,A,N,B,B,D,12,B,B,15,1,A,B,N,58,9,N,7,B,2,31,1,7,4,N,N,B,3,1
76928,1,6,2,2,B,A,N,B,A,D,12,B,B,10,3,A,B,Y,47,8,Y,9,A,2,37,1,21,2,Y,Y,E,2,1
66952,4,5,18,2,S,A,N,B,D,D,8,A,B,15,3,A,G,N,92,7,N,16,A,1,34,1,13,5,Y,N,E,1,1
26625,1,15,22,1,H,C,N,B,B,D,12,B,B,10,1,A,E,N,72,15,Y,4,B,1,37,1,8,5,Y,N,C,1,1
6083,1,9,8,2,N,B,N,B,B,D,8,B,A,10,1,C,C,N,92,11,N,11,B,2,40,1,6,1,N,N,A,2,1
8411,1,5,13,5,B,A,Y,A,B,D,3,D,B,15,1,A,B,Y,75,10,N,12,A,2,40,1,17,3,Y,Y,E,2,1
90899,1,6,1,1,B,H,Y,B,B,E,8,H,B,10,1,A,K,N,19,9,N,4,B,2,28,1,17,7,N,N,A,4,1
48719,4,19,10,3,B,I,N,B,B,E,12,H,B,10,1,A,K,Y,60,26,N,15,A,4,34,1,18,4,Y,Y,E,7,6
85795,5,13,24,4,B,C,Y,B,B,D,3,L,B,10,1,A,I,N,39,14,Y,5,B,2,34,1,12,7,Y,N,E,2,1
10769,1,18,3,2,N,K,Y,B,B,E,7,H,B,10,3,A,R,N,66,7,N,2,A,2,37,1,3,3,Y,N,E,3,1
7013,6,8,6,4,N,H,Y,B,B,D,8,B,B,20,2,A,C,N,85,14,N,7,A,2,31,1,21,7,N,N,A,5,1
5468,1,17,5,3,B,C,N,B,B,D,3,B,B,15,1,A,B,N,53,10,N,6,A,2,40,1,13,3,Y,N,E,2,1
17534,4,10,4,2,N,C,Y,B,B,D,8,L,B,15,1,A,I,N,70,22,N,12,B,1,22,1,11,7,Y,N,D,1,1
27916,7,2,17,1,N,B,N,B,B,B,7,L,B,15,1,A,B,N,46,9,N,14,B,2,25,1,4,3,Y,N,D,2,1
11724,4,7,16,4,B,I,Y,B,B,E,2,H,B,15,1,A,N,Y,99,9,N,15,A,2,34,1,11,3,Y,Y,E,2,1
41594,9,10,24,3,N,C,Y,B,B,D,12,L,B,15,1,A,I,Y,64,24,N,6,A,2,22,1,1,7,Y,Y,D,2,7
26237,1,12,1,1,N,A,N,B,D,D,12,L,D,20,1,A,I,N,68,10,N,6,A,1,37,1,7,7,Y,N,E,1,1
100010,1,18,5,4,W,A,N,B,B,D,12,A,B,15,3,A,A,N,17,8,N,8,B,4,22,1,13,4,Y,N,C,2,1
46225,1,15,15,1,N,H,N,B,D,D,8,B,B,15,2,A,B,N,47,10,N,5,B,1,31,1,8,1,N,N,A,1,1
82065,11,5,12,8,C,A,N,B,B,D,7,A,B,15,1,N,B,N,54,8,Y,5,B,1,31,1,17,6,N,N,A,1,1
82604,1,4,5,4,N,A,Y,B,B,D,8,B,B,10,3,A,B,Y,68,7,N,7,A,3,31,1,4,6,Y,Y,E,4,1
22662,9,9,19,4,B,K,N,B,B,F,8,H,B,10,1,N,K,N,16,12,Y,11,C,2,34,1,18,6,Y,N,E,2,1
52658,4,18,23,1,N,K,Y,B,B,E,8,H,B,15,1,A,K,N,85,9,N,17,A,2,28,1,16,4,Y,N,D,1,8
75647,1,17,14,3,H,A,N,B,B,D,3,B,B,20,1,A,B,Y,79,9,N,8,C,2,40,1,4,1,Y,Y,E,2,1
