transaction_date,stock_date,product_id,customer_id,store_id,quantity
6/4/2020,5/28/2018,1046,9832,24,45
6/4/2020,5/29/2018,836,9832,24,15
6/4/2020,5/30/2018,1052,9832,24,59
6/4/2020,5/29/2018,403,9832,24,38
6/4/2020,6/2/2018,792,9832,24,15
6/4/2020,5/30/2018,963,6248,24,34
6/4/2020,5/31/2018,1085,6248,24,4
6/4/2020,6/2/2018,303,6248,24,41
6/4/2020,6/2/2018,1092,6248,24,37
6/4/2020,5/30/2018,1429,6248,24,24
6/4/2020,5/29/2018,1246,6248,24,20
6/4/2020,5/30/2018,527,3133,24,7
6/4/2020,6/3/2018,1222,3133,24,29
6/4/2020,6/2/2018,1432,8056,24,49
6/4/2020,6/3/2018,1210,8056,24,33
6/4/2020,5/28/2018,733,8056,24,42
6/4/2020,5/29/2018,190,8056,24,23
6/4/2020,5/28/2018,261,8056,24,31
6/4/2020,6/1/2018,323,1446,24,11
6/4/2020,5/30/2018,1006,1446,24,24
6/4/2020,6/2/2018,517,1446,24,35
6/4/2020,5/31/2018,839,1446,24,24
6/4/2020,5/28/2018,490,6553,24,39
6/4/2020,6/3/2018,507,6553,24,7
6/4/2020,6/2/2018,457,6553,24,60
6/4/2020,6/2/2018,547,6739,24,26
6/4/2020,5/28/2018,4,6739,24,32
6/4/2020,6/1/2018,1218,6739,24,59
6/4/2020,6/2/2018,230,547,24,28
6/4/2020,6/2/2018,952,547,24,43
6/4/2020,5/30/2018,1489,547,24,19
6/4/2020,6/1/2018,293,547,24,50
6/4/2020,5/28/2018,476,3081,24,20
6/4/2020,6/1/2018,946,3081,24,30
6/4/2020,5/30/2018,363,3081,24,27
6/4/2020,6/2/2018,553,3081,24,2
6/4/2020,6/2/2018,1129,3081,24,40
6/5/2020,5/30/2018,807,112,7,34
6/5/2020,5/31/2018,878,112,7,57
6/5/2020,6/3/2018,1494,112,7,28
6/5/2020,5/29/2018,791,112,7,11
6/5/2020,5/30/2018,928,112,7,9
6/5/2020,5/30/2018,1344,112,7,51
6/5/2020,5/29/2018,581,9350,7,30
6/5/2020,5/30/2018,1224,9350,7,44
6/5/2020,6/4/2018,1180,6916,7,60
6/5/2020,6/1/2018,571,6916,7,19
6/5/2020,6/3/2018,841,6916,7,29
6/5/2020,6/4/2018,858,6916,7,28
6/5/2020,5/30/2018,808,6916,7,24
6/5/2020,6/2/2018,958,6916,7,50
6/5/2020,5/31/2018,94,6916,7,49
6/5/2020,6/1/2018,11,285,7,54
6/5/2020,6/3/2018,645,285,7,54
6/5/2020,6/1/2018,1421,285,7,10
6/5/2020,6/3/2018,651,285,7,26
6/5/2020,5/31/2018,102,9974,7,18
6/5/2020,6/3/2018,1017,3680,7,14
6/5/2020,5/30/2018,1034,3680,7,33
6/5/2020,6/2/2018,984,3680,7,10
6/5/2020,5/31/2018,1134,3680,7,33
6/5/2020,6/1/2018,685,3680,7,52
6/5/2020,5/29/2018,734,3513,7,14
6/5/2020,6/4/2018,738,3513,7,37
6/5/2020,6/2/2018,1554,3513,7,55
6/5/2020,5/30/2018,252,3513,7,11
6/5/2020,5/29/2018,628,3513,7,54
6/5/2020,6/1/2018,1468,2521,7,26
6/5/2020,5/29/2018,898,2521,7,27
6/5/2020,6/1/2018,222,2521,7,49
6/5/2020,6/4/2018,692,2521,7,31
6/5/2020,5/31/2018,116,1316,7,52
6/5/2020,6/1/2018,1458,1656,7,15
6/5/2020,5/31/2018,515,1656,7,58
6/5/2020,6/2/2018,1218,10098,7,30
6/5/2020,5/30/2018,89,10098,7,9
6/5/2020,6/3/2018,1092,10098,7,43
6/5/2020,6/3/2018,56,10098,7,51
6/5/2020,6/3/2018,1349,3702,7,40
6/5/2020,6/3/2018,86,3702,7,14
6/5/2020,5/31/2018,1488,3702,7,42
6/5/2020,6/3/2018,812,3702,7,41
6/5/2020,6/4/2018,1282,3702,7,50
6/5/2020,6/1/2018,1438,1237,7,44
6/5/2020,5/30/2018,956,4974,7,28
6/5/2020,5/29/2018,1265,4974,7,42
6/5/2020,6/1/2018,336,4974,7,49
6/5/2020,5/29/2018,506,10149,7,35
6/5/2020,5/31/2018,1055,10149,7,48
6/5/2020,6/3/2018,966,10149,7,1
6/5/2020,6/4/2018,90,10149,7,50
6/5/2020,6/3/2018,792,4537,7,38
6/5/2020,6/2/2018,182,4537,7,52
6/5/2020,6/1/2018,453,4537,7,14
6/5/2020,5/31/2018,469,4537,7,1
6/5/2020,5/29/2018,419,4537,7,44
6/5/2020,5/31/2018,149,4232,7,37
6/5/2020,6/3/2018,553,4232,7,31
6/5/2020,5/29/2018,1314,4232,7,39
6/5/2020,6/1/2018,1318,4232,7,55
6/5/2020,6/3/2018,1039,6754,7,15
6/5/2020,5/31/2018,1388,6754,7,3
6/5/2020,6/2/2018,340,6754,7,40
6/5/2020,5/31/2018,783,6754,7,26
6/5/2020,6/1/2018,1012,6754,7,27
6/5/2020,6/3/2018,916,705,7,27
6/5/2020,6/3/2018,612,705,7,14
6/5/2020,6/4/2018,696,705,7,30
6/5/2020,5/31/2018,346,1198,7,34
6/5/2020,6/1/2018,350,1198,7,46
6/5/2020,6/1/2018,1166,1198,7,43
6/5/2020,6/1/2018,1421,1198,7,57
6/5/2020,5/31/2018,833,7551,7,16
6/5/2020,6/1/2018,862,7551,7,5
6/5/2020,6/3/2018,730,213,7,16
6/5/2020,6/3/2018,414,213,7,44
6/5/2020,6/4/2018,1363,213,7,50
6/5/2020,6/2/2018,227,417,7,10
6/5/2020,6/2/2018,1096,417,7,18
6/5/2020,6/4/2018,460,417,7,25
6/5/2020,5/29/2018,1542,417,7,5
6/5/2020,6/4/2018,1412,417,7,14
6/5/2020,5/30/2018,77,8758,7,27
6/5/2020,6/2/2018,1546,8758,7,27
6/5/2020,5/31/2018,670,8758,7,2
6/5/2020,5/31/2018,1325,8758,7,56
6/5/2020,5/30/2018,503,8758,7,4
6/5/2020,5/30/2018,1476,4258,7,51
6/5/2020,5/30/2018,1266,4258,7,28
6/5/2020,5/31/2018,1050,9276,7,11
6/5/2020,5/29/2018,574,9276,7,11
6/5/2020,6/4/2018,31,9276,7,59
6/5/2020,6/2/2018,101,9276,7,9
6/5/2020,6/3/2018,717,9276,7,52
6/5/2020,6/2/2018,14,9276,7,4
6/5/2020,6/3/2018,1089,3597,7,3
6/5/2020,5/29/2018,41,3597,7,10
6/5/2020,6/1/2018,484,3597,7,42
6/5/2020,5/30/2018,1127,3597,7,47
6/5/2020,6/2/2018,1296,5442,7,57
6/5/2020,5/30/2018,647,5442,7,51
6/5/2020,6/4/2018,1036,5442,7,9
6/5/2020,5/31/2018,1013,5442,7,41
6/5/2020,6/1/2018,1496,5442,7,55
6/5/2020,6/2/2018,693,9770,7,40
6/5/2020,5/31/2018,1489,5954,7,45
6/5/2020,6/3/2018,553,4403,7,20
6/5/2020,6/4/2018,903,4403,7,18
6/5/2020,6/4/2018,1412,4403,7,20
6/5/2020,6/1/2018,297,4403,7,35
6/5/2020,6/2/2018,112,115,7,34
6/5/2020,6/3/2018,328,115,7,18
6/5/2020,6/1/2018,823,115,7,54
6/5/2020,5/31/2018,68,115,7,31
6/5/2020,5/30/2018,45,115,7,15
6/5/2020,6/2/2018,528,115,7,13
6/5/2020,5/29/2018,224,115,7,39
6/5/2020,5/29/2018,567,2890,7,55
6/5/2020,6/1/2018,1249,2890,7,41
6/5/2020,6/1/2018,761,2890,7,39
6/5/2020,6/1/2018,1083,2890,7,29
6/5/2020,5/29/2018,831,2977,7,46
6/5/2020,5/29/2018,847,2977,7,3
6/5/2020,6/4/2018,797,2977,7,60
6/5/2020,6/3/2018,947,2977,7,25
6/5/2020,6/3/2018,498,2977,7,8
6/5/2020,6/2/2018,1090,4810,23,57
6/5/2020,6/2/2018,14,4810,23,48
6/5/2020,5/31/2018,124,4810,23,23
6/5/2020,6/4/2018,305,4810,23,1
6/5/2020,5/30/2018,55,4810,23,43
6/5/2020,5/29/2018,804,4810,23,35
6/5/2020,5/30/2018,115,4810,23,37
6/5/2020,5/30/2018,1257,2547,23,47
6/5/2020,5/31/2018,1141,2547,23,4
6/5/2020,5/29/2018,1490,2547,23,41
6/5/2020,5/31/2018,28,2547,23,51
6/5/2020,5/31/2018,471,2547,23,5
6/5/2020,6/2/2018,1018,4567,23,17
6/5/2020,5/29/2018,1501,4567,23,49
6/5/2020,5/30/2018,53,4567,23,10
6/5/2020,5/31/2018,136,4567,23,48
6/5/2020,6/2/2018,1445,4567,23,52
6/5/2020,6/4/2018,1334,588,23,40
6/5/2020,6/4/2018,552,588,23,53
6/5/2020,6/3/2018,1341,588,23,21
6/5/2020,6/4/2018,120,588,23,58
6/5/2020,5/31/2018,1495,588,23,20
6/5/2020,5/30/2018,486,588,23,42
6/5/2020,6/2/2018,1471,4351,23,32
6/5/2020,6/1/2018,117,4351,23,16
6/5/2020,6/2/2018,333,4351,23,33
6/5/2020,5/29/2018,1242,4351,23,45
6/5/2020,6/1/2018,760,5923,23,9
6/5/2020,6/4/2018,1521,5923,23,29
6/5/2020,6/1/2018,373,2588,23,13
6/5/2020,6/1/2018,710,2588,23,24
6/5/2020,5/31/2018,527,2588,23,29
6/5/2020,5/31/2018,1076,2588,23,58
6/5/2020,5/29/2018,572,2588,23,49
6/5/2020,6/4/2018,755,5923,23,5
6/5/2020,5/29/2018,803,5923,23,20
6/5/2020,6/3/2018,952,5923,23,54
6/5/2020,5/30/2018,503,5923,23,29
6/5/2020,6/3/2018,1152,7171,23,30
6/5/2020,6/3/2018,1462,7171,23,32
6/5/2020,6/2/2018,946,7171,23,33
6/5/2020,6/4/2018,936,7171,23,25
6/5/2020,6/4/2018,120,2011,23,27
6/5/2020,6/1/2018,297,2011,23,51
6/5/2020,6/3/2018,181,2011,23,24
6/5/2020,6/3/2018,530,2011,23,39
6/5/2020,5/30/2018,1040,2011,23,60
6/5/2020,5/30/2018,1069,2011,23,12
6/5/2020,6/4/2018,1243,9512,23,28
6/5/2020,6/1/2018,434,9512,23,43
6/5/2020,5/31/2018,1303,9512,23,56
6/5/2020,5/30/2018,667,9512,23,2
6/5/2020,5/30/2018,190,9512,23,44
6/5/2020,5/30/2018,61,9512,23,46
6/5/2020,6/2/2018,1276,9512,23,20
6/5/2020,6/2/2018,101,8206,23,42
6/5/2020,5/29/2018,744,8206,23,29
6/5/2020,5/29/2018,787,8206,23,26
6/5/2020,6/1/2018,1070,8206,23,16
6/5/2020,6/4/2018,1366,8206,23,55
6/5/2020,6/4/2018,1210,8206,23,47
6/5/2020,6/3/2018,1019,3267,23,37
6/5/2020,6/4/2018,936,10226,23,59
6/5/2020,6/3/2018,1339,10226,23,31
6/5/2020,5/30/2018,164,5353,23,19
6/5/2020,6/3/2018,952,5353,23,31
6/5/2020,6/2/2018,1289,5353,23,49
6/5/2020,6/3/2018,1106,5353,23,29
6/5/2020,5/30/2018,97,5353,23,27
6/6/2020,6/3/2018,123,6352,13,29
6/6/2020,6/5/2018,632,6352,13,59
6/6/2020,6/1/2018,662,6352,13,19
6/6/2020,6/3/2018,1304,6352,13,60
6/6/2020,6/3/2018,1348,6352,13,52
6/6/2020,6/3/2018,73,6352,13,27
6/6/2020,6/4/2018,1041,6932,13,9
6/6/2020,6/2/2018,558,3529,13,29
6/6/2020,5/30/2018,868,3529,13,36
6/6/2020,6/2/2018,1384,1957,13,33
6/6/2020,5/31/2018,1507,1957,13,4
6/6/2020,6/3/2018,1145,5288,13,46
6/6/2020,6/4/2018,1494,5288,13,16
6/6/2020,6/4/2018,32,5288,13,54
6/6/2020,6/1/2018,475,5288,13,20
6/6/2020,5/31/2018,1118,5288,13,1
6/6/2020,6/5/2018,1161,5288,13,30
6/6/2020,5/30/2018,296,1253,13,59
6/6/2020,6/3/2018,73,1253,13,28
6/6/2020,6/1/2018,1155,1253,13,19
6/6/2020,6/4/2018,612,1253,13,45
6/6/2020,5/31/2018,682,1253,13,34
6/6/2020,6/2/2018,1298,1253,13,52
6/6/2020,6/5/2018,1321,3308,13,38
6/6/2020,6/3/2018,112,3308,13,36
6/6/2020,6/5/2018,622,3308,13,51
6/6/2020,6/1/2018,1065,3308,13,6
6/6/2020,6/4/2018,150,3308,13,26
6/6/2020,6/4/2018,1338,3308,13,29
6/6/2020,6/1/2018,63,3308,13,36
6/6/2020,6/3/2018,330,10152,13,18
6/6/2020,5/30/2018,1185,10152,13,26
6/6/2020,5/31/2018,1322,10152,13,22
6/6/2020,5/30/2018,180,10152,13,7
6/6/2020,6/2/2018,76,10152,13,29
6/6/2020,6/1/2018,1119,10152,13,31
6/6/2020,6/1/2018,370,2548,13,59
6/6/2020,6/2/2018,653,2548,13,3
6/6/2020,5/30/2018,1501,2614,13,42
6/6/2020,6/4/2018,623,6744,13,39
6/6/2020,6/2/2018,606,3046,13,21
6/6/2020,5/31/2018,1476,3046,13,52
6/6/2020,6/2/2018,839,3046,13,11
6/6/2020,5/30/2018,777,3046,13,1
6/6/2020,5/31/2018,234,3046,13,2
6/6/2020,6/1/2018,1449,3046,13,49
6/6/2020,6/5/2018,1060,8164,13,3
6/6/2020,6/2/2018,943,8164,13,24
6/6/2020,6/3/2018,1293,8164,13,8
6/6/2020,5/30/2018,244,8164,13,25
6/6/2020,6/3/2018,200,6169,13,6
6/6/2020,6/2/2018,1548,6169,13,10
6/6/2020,5/30/2018,207,6169,13,5
6/6/2020,6/2/2018,12,950,13,19
6/6/2020,6/3/2018,1294,950,13,54
6/6/2020,6/1/2018,878,2280,13,9
6/6/2020,6/4/2018,1400,2280,13,44
6/6/2020,6/5/2018,977,2280,13,31
6/6/2020,6/2/2018,1100,2280,13,26
6/6/2020,6/3/2018,318,2280,13,27
6/6/2020,6/2/2018,1520,2280,13,52
6/6/2020,6/1/2018,1443,2280,13,58
6/6/2020,6/1/2018,2,9788,13,8
6/6/2020,5/31/2018,911,9788,13,19
6/6/2020,6/5/2018,1300,9788,13,57
6/6/2020,6/4/2018,1277,9788,13,59
6/6/2020,6/1/2018,202,9788,13,21
6/6/2020,6/5/2018,312,9788,13,25
6/6/2020,5/31/2018,139,4410,13,20
6/6/2020,6/1/2018,475,4410,13,48
6/6/2020,6/2/2018,292,4410,13,10
6/6/2020,5/31/2018,842,4410,13,14
6/6/2020,6/2/2018,1330,8310,13,36
6/6/2020,6/1/2018,16,8310,13,19
6/6/2020,6/5/2018,1258,8310,13,7
6/6/2020,6/4/2018,648,8310,13,43
6/6/2020,5/31/2018,918,8310,13,7
6/6/2020,6/4/2018,1332,2251,13,30
6/6/2020,6/1/2018,1228,2251,13,10
6/6/2020,6/4/2018,712,2251,13,51
6/6/2020,5/31/2018,1115,2251,13,59
6/6/2020,5/31/2018,319,2251,13,20
6/6/2020,6/1/2018,1248,9825,13,27
6/6/2020,6/3/2018,1477,9825,13,58
6/6/2020,6/5/2018,1521,9825,13,56
6/6/2020,5/30/2018,246,9825,13,8
6/6/2020,6/4/2018,922,9671,13,50
6/6/2020,6/4/2018,972,9578,13,23
6/6/2020,5/30/2018,995,128,13,25
6/6/2020,6/3/2018,1411,128,13,44
6/6/2020,5/30/2018,163,128,13,16
6/6/2020,5/31/2018,1205,128,13,36
6/6/2020,5/30/2018,1195,128,13,45
6/6/2020,6/4/2018,812,128,13,9
6/6/2020,5/30/2018,1545,7845,13,17
6/6/2020,6/2/2018,975,7845,13,17
6/6/2020,6/1/2018,299,7845,13,42
6/6/2020,6/5/2018,769,7845,13,17
6/6/2020,6/2/2018,1072,8207,13,58
6/6/2020,6/1/2018,822,8207,13,9
6/6/2020,6/5/2018,13,8207,13,51
6/6/2020,6/2/2018,882,8207,13,41
6/6/2020,5/30/2018,246,8207,13,46
6/6/2020,6/1/2018,1055,7521,13,31
6/6/2020,6/1/2018,872,7521,13,15
6/6/2020,6/2/2018,1421,7521,13,37
6/6/2020,6/4/2018,1332,7521,13,54
6/6/2020,5/30/2018,456,7521,13,6
6/6/2020,5/30/2018,4,1266,13,32
6/6/2020,6/5/2018,986,373,13,33
6/6/2020,6/2/2018,1468,373,13,41
6/6/2020,6/4/2018,20,373,13,49
6/6/2020,6/3/2018,104,373,13,7
6/6/2020,6/5/2018,1412,373,13,40
6/6/2020,5/31/2018,1302,1304,13,1
6/6/2020,6/2/2018,520,1304,13,41
6/6/2020,6/4/2018,1308,1304,13,17
6/6/2020,6/2/2018,87,1304,13,9
6/6/2020,6/4/2018,1462,1304,13,38
6/6/2020,6/2/2018,453,1304,13,56
6/6/2020,6/4/2018,1341,6087,13,28
6/6/2020,5/30/2018,1545,6087,13,40
6/6/2020,6/2/2018,204,6087,13,54
6/6/2020,6/2/2018,390,5633,13,54
6/6/2020,6/1/2018,527,5633,13,48
6/6/2020,6/2/2018,943,5633,13,50
6/6/2020,6/2/2018,839,5633,13,53
6/6/2020,6/5/2018,324,5633,13,6
6/6/2020,6/2/2018,1466,750,13,40
6/6/2020,6/2/2018,417,750,13,2
6/6/2020,5/31/2018,860,750,13,36
6/6/2020,6/4/2018,1089,750,13,23
6/6/2020,6/2/2018,1133,750,13,6
6/6/2020,6/4/2018,690,6522,13,55
6/6/2020,5/30/2018,773,6522,13,3
6/6/2020,6/1/2018,523,6522,13,14
6/6/2020,5/31/2018,1272,6522,13,59
6/6/2020,6/2/2018,584,6522,13,56
6/6/2020,6/5/2018,930,10118,13,9
6/6/2020,6/4/2018,853,10118,13,7
6/6/2020,6/1/2018,670,10118,13,39
6/6/2020,6/3/2018,1219,10118,13,19
6/6/2020,6/5/2018,1130,10118,13,38
6/6/2020,6/3/2018,254,10118,13,20
6/6/2020,6/3/2018,970,1142,13,13
6/6/2020,6/3/2018,321,1142,13,59
6/6/2020,5/30/2018,1124,1142,13,39
6/6/2020,6/1/2018,687,1142,13,31
6/6/2020,6/1/2018,1482,3548,13,20
6/6/2020,5/31/2018,740,3548,13,55
6/6/2020,6/2/2018,484,4490,13,55
6/6/2020,6/2/2018,1033,4490,13,51
6/6/2020,6/2/2018,943,4490,13,51
6/6/2020,6/1/2018,68,4490,13,11
6/6/2020,6/1/2018,1449,1991,13,34
6/6/2020,6/2/2018,839,1991,13,41
6/6/2020,6/5/2018,983,6792,13,58
6/6/2020,6/4/2018,1093,6792,13,47
6/6/2020,6/3/2018,1176,6792,13,24
6/6/2020,6/1/2018,827,6564,13,43
6/6/2020,6/2/2018,417,6564,13,15
6/6/2020,6/2/2018,1330,6564,13,40
6/6/2020,6/3/2018,441,6564,13,54
6/6/2020,5/30/2018,404,6564,13,19
6/6/2020,5/31/2018,1246,6564,13,12
6/6/2020,6/4/2018,391,1736,13,60
6/6/2020,5/31/2018,554,1736,13,53
6/6/2020,6/5/2018,797,1736,13,38
6/6/2020,5/30/2018,481,1736,13,57
6/6/2020,6/1/2018,1429,1736,13,38
6/6/2020,6/4/2018,142,1736,13,19
6/6/2020,6/4/2018,1003,4875,13,32
6/6/2020,6/5/2018,1007,4875,13,49
6/6/2020,6/4/2018,289,3647,13,14
6/6/2020,6/4/2018,106,3647,13,43
6/6/2020,5/31/2018,655,3647,13,44
6/6/2020,6/4/2018,152,3647,13,60
6/6/2020,5/31/2018,834,3647,13,21
6/6/2020,6/2/2018,345,3647,13,16
6/6/2020,5/31/2018,667,3647,13,25
6/6/2020,6/5/2018,37,6434,14,2
6/6/2020,6/3/2018,14,6434,14,39
6/6/2020,6/4/2018,497,6434,14,4
6/6/2020,5/30/2018,607,6434,14,60
6/6/2020,6/4/2018,690,6434,14,19
6/6/2020,6/4/2018,537,6434,14,26
6/6/2020,6/1/2018,727,2859,14,4
6/6/2020,5/31/2018,304,2859,14,50
6/6/2020,6/1/2018,827,269,14,10
6/6/2020,6/1/2018,5,269,14,50
6/6/2020,5/30/2018,660,7956,14,22
6/6/2020,6/1/2018,504,7956,14,33
6/6/2020,6/3/2018,1386,7956,14,13
6/6/2020,6/4/2018,1442,7956,14,58
6/6/2020,5/31/2018,860,7956,14,30
6/6/2020,6/5/2018,1463,7956,14,28
6/6/2020,6/5/2018,67,7956,14,15
6/6/2020,6/4/2018,1000,9302,14,5
6/6/2020,6/2/2018,297,9302,14,21
6/6/2020,5/31/2018,912,5046,14,50
6/6/2020,6/3/2018,1289,5046,14,57
6/6/2020,6/5/2018,573,5046,14,59
6/6/2020,6/3/2018,1162,5046,14,7
6/7/2020,5/31/2018,382,7060,7,47
6/7/2020,6/2/2018,1303,7060,7,15
6/7/2020,6/2/2018,1241,7060,7,39
6/7/2020,5/31/2018,698,7060,7,34
6/7/2020,5/31/2018,355,7060,7,2
6/7/2020,6/1/2018,928,2237,7,50
6/7/2020,6/2/2018,52,2237,7,49
6/7/2020,6/3/2018,1122,2237,7,54
6/7/2020,6/3/2018,1444,2237,7,49
6/7/2020,6/2/2018,63,2237,7,43
6/7/2020,6/6/2018,552,1549,7,49
6/7/2020,6/3/2018,768,1549,7,5
6/7/2020,6/5/2018,119,1549,7,25
6/7/2020,6/5/2018,922,1549,7,10
6/7/2020,6/5/2018,812,1138,7,35
6/7/2020,5/31/2018,402,1138,7,25
6/7/2020,6/5/2018,1217,1138,7,49
6/7/2020,6/6/2018,329,1138,7,43
6/7/2020,6/6/2018,705,1138,7,56
6/7/2020,6/2/2018,1134,1138,7,13
6/7/2020,5/31/2018,376,4279,7,35
6/7/2020,6/5/2018,952,4279,7,50
6/7/2020,5/31/2018,782,4279,7,19
6/7/2020,6/5/2018,466,4279,7,4
6/7/2020,6/6/2018,1414,4279,7,39
6/7/2020,6/1/2018,127,4279,7,41
6/7/2020,6/5/2018,1402,1935,7,47
6/7/2020,6/5/2018,992,1935,7,11
6/7/2020,6/2/2018,274,8699,7,55
6/7/2020,6/1/2018,91,8699,7,46
6/7/2020,6/2/2018,640,8699,7,55
6/7/2020,6/1/2018,550,8699,7,26
6/7/2020,6/2/2018,1233,8699,7,13
6/7/2020,6/4/2018,330,8699,7,50
6/7/2020,6/5/2018,1066,8699,7,28
6/7/2020,6/2/2018,783,5690,7,11
6/7/2020,6/4/2018,534,5690,7,39
6/7/2020,6/6/2018,1282,5690,7,43
6/7/2020,5/31/2018,180,5690,7,5
6/7/2020,6/6/2018,723,2830,7,52
6/7/2020,6/4/2018,1445,2830,7,44
6/7/2020,6/2/2018,423,2830,7,24
6/7/2020,5/31/2018,1199,2830,7,37
6/7/2020,5/31/2018,430,2830,7,9
6/7/2020,6/2/2018,767,2830,7,20
6/7/2020,6/6/2018,83,3936,7,1
6/7/2020,6/2/2018,233,3936,7,43
6/7/2020,6/1/2018,682,723,7,16
6/7/2020,6/5/2018,1551,723,7,27
6/7/2020,6/4/2018,915,723,7,27
6/7/2020,6/6/2018,852,723,7,15
6/7/2020,6/6/2018,310,723,7,58
6/7/2020,6/4/2018,1524,723,7,4
6/7/2020,6/5/2018,582,723,7,57
6/7/2020,6/5/2018,1089,6617,7,59
6/7/2020,6/3/2018,1133,6617,7,26
6/7/2020,5/31/2018,1415,6617,7,20
6/7/2020,6/3/2018,373,3911,7,54
6/7/2020,5/31/2018,163,3911,7,49
6/7/2020,6/1/2018,380,3911,7,30
6/7/2020,6/4/2018,1289,3911,7,14
6/7/2020,6/1/2018,806,5436,7,20
6/7/2020,6/2/2018,423,5436,7,22
6/7/2020,6/4/2018,14,5436,7,29
6/7/2020,6/4/2018,829,5436,7,46
6/7/2020,6/5/2018,497,10022,7,33
6/7/2020,6/2/2018,593,10022,7,41
6/7/2020,6/6/2018,564,3455,7,13
6/7/2020,6/6/2018,394,3455,7,55
6/7/2020,6/1/2018,77,3455,7,29
6/7/2020,6/6/2018,1026,3455,7,9
6/7/2020,6/4/2018,1296,3455,7,57
6/7/2020,6/1/2018,1313,3455,7,34
6/7/2020,6/2/2018,1263,3455,7,2
6/7/2020,6/3/2018,780,4525,7,45
6/7/2020,6/2/2018,1303,4525,7,1
6/7/2020,5/31/2018,880,4525,7,15
6/7/2020,6/5/2018,1003,4525,7,38
6/7/2020,6/1/2018,221,4525,7,33
6/7/2020,6/5/2018,1009,4525,7,46
6/7/2020,6/3/2018,345,6731,7,50
6/7/2020,6/6/2018,295,6731,7,49
6/7/2020,6/5/2018,145,6067,7,48
6/7/2020,6/5/2018,894,6067,7,46
6/7/2020,6/2/2018,1350,6067,7,21
6/7/2020,6/4/2018,707,10120,7,50
6/7/2020,6/3/2018,1083,10120,7,3
6/7/2020,6/1/2018,368,10120,7,11
6/7/2020,6/2/2018,138,2848,7,54
6/7/2020,6/1/2018,487,2848,7,29
6/7/2020,6/2/2018,1535,1650,7,1
6/7/2020,6/1/2018,554,1650,7,10
6/7/2020,6/6/2018,797,1650,7,46
6/7/2020,5/31/2018,481,1650,7,41
6/7/2020,6/2/2018,1429,1650,7,27
6/7/2020,6/4/2018,1286,1650,7,6
6/7/2020,6/5/2018,1003,3668,7,32
6/7/2020,6/6/2018,1007,3668,7,4
6/7/2020,5/31/2018,264,3668,7,36
6/7/2020,6/3/2018,520,3668,7,35
6/7/2020,6/1/2018,897,3668,7,54
6/7/2020,6/5/2018,181,3668,7,49
6/7/2020,5/31/2018,567,5990,7,28
6/7/2020,6/5/2018,1144,5990,7,31
6/7/2020,5/31/2018,900,5547,7,53
6/7/2020,6/5/2018,145,5547,7,14
6/7/2020,6/1/2018,1266,5547,7,56
6/7/2020,6/4/2018,191,5547,7,8
6/7/2020,6/3/2018,301,5547,7,54
6/7/2020,6/2/2018,384,5547,7,48
6/7/2020,6/2/2018,135,5547,7,42
6/7/2020,6/1/2018,424,1203,7,43
6/7/2020,6/6/2018,1160,1203,7,12
6/7/2020,6/1/2018,1337,1203,7,42
6/7/2020,6/1/2018,1221,1203,7,52
6/7/2020,6/3/2018,12,1203,7,26
6/7/2020,6/5/2018,108,1203,7,23
6/7/2020,6/1/2018,974,5602,7,18
6/7/2020,6/5/2018,725,5602,7,18
6/7/2020,6/4/2018,1474,5602,7,21
6/7/2020,5/31/2018,371,5602,7,28
6/7/2020,6/3/2018,914,4813,7,28
6/7/2020,6/4/2018,492,4813,7,34
6/7/2020,6/5/2018,615,4813,7,37
6/7/2020,6/3/2018,226,7611,7,38
6/7/2020,6/1/2018,1413,7611,7,7
6/7/2020,6/2/2018,138,7611,7,39
6/7/2020,6/6/2018,848,7611,7,9
6/7/2020,6/6/2018,692,7611,7,6
6/7/2020,5/31/2018,506,660,7,52
6/7/2020,6/2/2018,961,660,7,59
6/7/2020,6/3/2018,739,660,7,5
6/7/2020,6/6/2018,262,660,7,12
6/7/2020,6/5/2018,1278,660,7,36
6/7/2020,6/4/2018,1348,660,7,1
6/7/2020,6/6/2018,976,6577,15,60
6/7/2020,5/31/2018,1552,6577,15,1
6/7/2020,5/31/2018,1406,440,15,56
6/7/2020,6/5/2018,237,440,15,17
6/7/2020,5/31/2018,214,440,15,23
6/7/2020,6/2/2018,1449,1130,15,55
6/7/2020,6/3/2018,520,1130,15,16
6/7/2020,6/2/2018,923,1130,15,37
6/7/2020,5/31/2018,540,1130,15,55
6/7/2020,5/31/2018,131,1130,15,26
6/7/2020,6/5/2018,141,3283,15,30
6/7/2020,6/3/2018,1329,3283,15,2
6/7/2020,6/5/2018,54,3283,15,15
6/7/2020,6/3/2018,763,3283,15,25
6/7/2020,5/31/2018,607,3283,15,4
6/7/2020,6/6/2018,421,4515,15,19
6/7/2020,6/1/2018,877,4515,15,35
6/7/2020,6/3/2018,654,4515,15,8
6/7/2020,6/4/2018,178,4515,15,17
6/7/2020,6/6/2018,1193,4515,15,3
6/7/2020,6/2/2018,1264,4515,15,40
6/7/2020,6/1/2018,461,6902,15,46
6/7/2020,6/3/2018,344,6902,15,44
6/7/2020,6/4/2018,1553,6727,15,23
6/7/2020,6/1/2018,184,6727,15,59
6/7/2020,6/3/2018,760,6727,15,56
6/7/2020,6/1/2018,15,8356,15,19
6/7/2020,6/4/2018,98,8356,15,29
